회원번호,조합원상태,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,방문횟수,연령대_4560대
766305280,1,0,39.0,0,0,0,30대,19239.0,분당구,정자동,0,1,0
766437056,1,0,70.0,0,0,0,70대이상,82989.0,기흥구,청덕동,1,3,0
766448192,1,0,44.0,0,0,0,40대,89135.0,수지구,풍덕천동,0,8,1
766461184,1,0,42.0,0,0,0,40대,28716.0,수지구,풍덕천동,0,2,1
766503872,1,1,76.0,0,0,0,70대이상,396093.0,수지구,성복동,1,24,0
766505728,1,0,47.0,0,0,0,40대,640635.0,수지구,풍덕천동,0,33,1
766537280,1,0,55.0,0,0,0,50대,2284754.0,수지구,풍덕천동,0,47,1
766553984,1,0,45.0,0,0,0,40대,27415.0,수지구,신봉동,0,2,1
766622656,1,1,44.0,1,0,0,40대,904277.0,수지구,신봉동,0,33,1
766644928,1,0,52.0,0,0,0,50대,38097.0,수지구,풍덕천동,0,3,1
766652352,1,0,40.0,0,0,0,40대,34842.0,수지구,죽전동,0,1,1
766661632,1,0,47.0,0,0,0,40대,206182.0,수지구,성복동,0,5,1
766672768,1,0,55.0,0,0,0,50대,16847.0,수지구,풍덕천동,0,1,1
766685760,1,0,45.0,0,1,0,40대,575184.0,수지구,풍덕천동,0,47,1
766730304,1,0,39.0,0,0,0,30대,52837.0,수지구,신봉동,0,4,0
766735872,1,0,46.0,0,1,1,40대,2517062.0,수지구,신봉동,0,117,1
766806400,0,0,52.0,0,0,0,50대,15889.0,기흥구,청덕동,0,2,1
766823104,1,0,42.0,0,0,0,40대,4977.0,분당구,삼평동,0,1,1
766830528,1,0,82.0,0,0,0,70대이상,218531.0,수지구,상현동,1,16,0
766854656,1,1,38.0,0,0,0,30대,4212.0,분당구,정자동,0,1,0
766897344,1,0,47.0,0,0,0,40대,88829.0,수지구,신봉동,0,5,1
766941888,1,0,50.0,0,0,0,50대,143389.0,분당구,서현동,0,4,1
766973440,1,0,47.0,0,0,0,40대,3637.0,수지구,신봉동,0,1,1
767032832,1,0,49.0,0,0,0,40대,18761.0,광주,오포읍,0,1,1
767036544,1,0,49.0,0,0,0,40대,2297.0,분당구,정자동,0,1,1
767114496,1,0,36.0,0,0,0,30대,31205.0,수지구,상현동,0,2,0
767121920,1,0,44.0,0,0,0,40대,9380.0,수지구,신봉동,0,1,1
767142336,1,0,65.0,0,0,0,60대,204652.0,기흥구,보정동,1,6,1
767146048,1,1,39.0,0,0,0,30대,17995.0,분당구,수내동,0,1,0
767173888,1,0,45.0,0,0,0,40대,24791.0,분당구,삼평동,0,3,1
767203584,1,0,58.0,0,0,0,50대,89116.0,기흥구,영덕동,0,2,1
767264832,1,0,47.0,0,0,0,40대,274717.0,수지구,상현동,0,13,1
767366912,1,0,43.0,0,0,0,40대,94763.0,기흥구,영덕동,0,1,1
767404032,1,0,49.0,0,0,0,40대,58582.0,수지구,동천동,0,2,1
767437440,1,0,46.0,0,1,0,40대,3829.0,분당구,판교동,0,1,1
767463424,1,1,46.0,0,0,0,40대,385371.0,수지구,죽전동,0,6,1
767526528,1,0,44.0,0,1,0,40대,57816.0,분당구,판교동,0,4,1
767545088,1,0,42.0,0,0,0,40대,42500.0,기흥구,중동,0,2,1
767572928,1,0,72.0,0,0,0,70대이상,70259.0,수지구,성복동,1,6,0
767595200,1,0,43.0,0,0,0,40대,117066.0,수지구,풍덕천동,0,10,1
767636032,1,0,38.0,0,0,0,30대,37905.0,기흥구,영덕동,0,1,0
767645312,1,0,44.0,0,0,0,40대,26897.0,분당구,구미동,0,1,1
767647168,1,0,40.0,0,0,0,40대,26130.0,기흥구,상하동,0,2,1
767764096,1,0,47.0,0,0,0,40대,41734.0,기흥구,언남동,0,3,1
767782656,1,0,44.0,0,0,0,40대,390640.0,수지구,상현동,0,11,1
767829056,1,0,42.0,1,0,0,40대,680190.0,수지구,동천동,0,27,1
767929280,1,0,70.0,0,0,0,70대이상,2221868.0,수지구,신봉동,1,51,0
767951552,1,0,44.0,0,0,0,40대,38193.0,수지구,신봉동,0,4,1
767966400,1,0,42.0,0,0,0,40대,287066.0,수지구,상현동,0,8,1
767971968,1,0,40.0,0,0,0,40대,25079.0,수원 장안구,기타,0,1,1
767988672,1,0,46.0,0,0,0,40대,14454.0,수지구,성복동,0,1,1
768001664,1,0,49.0,0,0,0,40대,37619.0,수지구,성복동,0,3,1
768033216,1,0,38.0,0,0,0,30대,90839.0,수지구,풍덕천동,0,7,0
768035072,1,0,43.0,0,0,0,40대,243708.0,수지구,성복동,0,13,1
768042496,1,0,73.0,1,0,0,70대이상,587724.0,수원 영통구,기타,1,19,0
768107456,1,0,51.0,0,0,0,50대,17421.0,분당구,판교동,0,1,1
768118592,1,1,53.0,0,0,0,50대,13018.0,수지구,풍덕천동,0,1,1
768207680,1,0,42.0,0,0,0,40대,157556.0,분당구,정자동,0,6,1
768272640,1,0,41.0,0,0,0,40대,8806.0,분당구,서현동,0,1,1
768293056,1,0,44.0,1,0,0,40대,507992.0,수지구,동천동,0,16,1
768307904,1,0,42.0,0,0,0,40대,160811.0,수지구,풍덕천동,0,9,1
768319040,1,0,48.0,0,1,0,40대,1405111.0,수지구,풍덕천동,0,62,1
768322752,1,0,64.0,0,0,0,60대,93806.0,수지구,기타,1,4,1
768332032,1,0,47.0,0,0,0,40대,71312.0,수지구,신봉동,0,4,1
768333888,1,0,54.0,0,0,0,50대,121183.0,수지구,성복동,0,7,1
768356160,1,0,44.0,0,1,0,40대,26228.0,기흥구,중동,0,1,1
768371008,1,1,42.0,0,0,0,40대,257009.0,수지구,풍덕천동,0,6,1
768372864,1,0,46.0,0,0,0,40대,71121.0,수지구,풍덕천동,0,5,1
768406272,1,0,42.0,0,0,0,40대,22399.0,기타,기타,0,3,1
768437824,1,0,46.0,0,0,0,40대,12922.0,수지구,상현동,0,1,1
768445248,1,0,51.0,0,0,0,50대,98401.0,수지구,상현동,0,3,1
768458240,1,0,43.0,0,0,0,40대,24313.0,기흥구,구갈동,0,1,1
768469376,1,0,51.0,1,0,0,50대,1296835.0,분당구,서현동,0,23,1
768478656,1,0,45.0,0,1,0,40대,480481.0,수지구,풍덕천동,0,45,1
768497216,1,0,49.0,0,0,0,40대,126925.0,수지구,동천동,0,6,1
768502784,1,0,40.0,0,0,0,40대,51689.0,기흥구,상하동,0,1,1
768517632,1,0,49.0,0,0,0,40대,178234.0,수지구,신봉동,0,11,1
768525056,1,0,56.0,0,0,0,50대,268590.0,수지구,풍덕천동,0,25,1
768526912,1,0,45.0,0,1,1,40대,1099808.0,수지구,풍덕천동,0,81,1
768541760,1,0,48.0,0,0,0,40대,38288.0,수지구,풍덕천동,0,1,1
768588160,1,0,41.0,0,0,0,40대,36949.0,기흥구,보정동,0,1,1
768606720,1,0,47.0,0,0,0,40대,368524.0,수지구,풍덕천동,0,28,1
768616000,1,0,46.0,0,0,0,40대,53795.0,기흥구,보정동,0,4,1
768621568,1,0,51.0,0,0,0,50대,461851.0,수지구,동천동,0,28,1
768625280,1,0,58.0,0,0,0,50대,117161.0,기흥구,보라동,0,5,1
768656832,1,0,45.0,0,0,0,40대,54561.0,수원 영통구,기타,0,2,1
768664256,1,0,55.0,0,0,0,50대,149229.0,수지구,상현동,0,16,1
768667968,1,0,46.0,0,0,0,40대,25653.0,수지구,성복동,0,2,1
768706944,1,0,52.0,0,0,0,50대,19144.0,수지구,죽전동,0,1,1
768740352,1,0,45.0,0,0,0,40대,224369.0,수지구,신봉동,0,5,1
768751488,1,0,51.0,0,0,0,50대,325486.0,수지구,풍덕천동,0,19,1
768770048,1,0,47.0,0,0,0,40대,3637.0,수지구,풍덕천동,0,1,1
768792320,1,0,52.0,0,0,0,50대,201205.0,수지구,풍덕천동,0,12,1
768803456,1,0,45.0,0,0,0,40대,110079.0,수지구,상현동,0,3,1
768820160,1,1,40.0,0,0,0,40대,435263.0,수지구,신봉동,0,31,1
768835008,1,0,48.0,0,0,0,40대,8232.0,분당구,삼평동,0,1,1
768899968,1,0,46.0,0,0,0,40대,159567.0,기흥구,영덕동,0,11,1
768903680,1,0,50.0,0,0,0,50대,7275.0,기흥구,마북동,0,1,1
768933376,1,0,64.0,0,0,0,60대,281703.0,수지구,신봉동,1,22,1
768935232,1,0,43.0,0,0,0,40대,14741.0,기흥구,신갈동,0,1,1
768953792,1,0,41.0,0,0,0,40대,56475.0,수지구,죽전동,0,3,1
768974208,1,0,47.0,0,0,0,40대,517430.0,수지구,신봉동,0,34,1
768976064,1,0,46.0,0,0,0,40대,416768.0,수지구,풍덕천동,0,25,1
769041024,1,0,49.0,0,0,0,40대,72940.0,수지구,신봉동,0,4,1
769074432,1,0,44.0,0,0,0,40대,254135.0,기타,기타,0,12,1
769076288,1,0,55.0,0,0,0,50대,199960.0,수지구,신봉동,0,14,1
769091136,1,0,56.0,0,0,0,50대,198717.0,수지구,상현동,0,9,1
769206208,1,0,50.0,0,0,0,50대,236143.0,수지구,신봉동,0,3,1
769211776,1,0,37.0,0,1,0,30대,867154.0,수지구,풍덕천동,0,44,0
769232192,1,0,47.0,0,0,0,40대,15890.0,수지구,신봉동,0,1,1
769235904,1,0,39.0,0,0,0,30대,126063.0,수지구,신봉동,0,8,0
769263744,1,0,42.0,1,0,0,40대,1115144.0,수지구,신봉동,0,32,1
769276736,1,1,51.0,0,0,0,50대,7562.0,수지구,죽전동,0,1,1
769295296,1,0,39.0,0,0,0,30대,66047.0,수지구,죽전동,0,5,0
769300864,1,1,67.0,1,0,0,60대,967738.0,수지구,상현동,1,29,1
769319424,1,0,43.0,0,0,0,40대,60847.0,수지구,풍덕천동,0,2,1
769391808,1,0,42.0,0,1,0,40대,316739.0,수지구,성복동,0,10,1
769415936,1,0,41.0,0,0,0,40대,53795.0,수지구,상현동,0,3,1
769417792,1,0,46.0,0,0,0,40대,139941.0,수지구,풍덕천동,0,8,1
769419648,1,0,50.0,0,0,0,50대,49968.0,수지구,기타,0,3,1
769460480,1,0,46.0,0,0,0,40대,218242.0,수지구,풍덕천동,0,11,1
769495744,1,0,44.0,0,0,0,40대,216137.0,수지구,신봉동,0,11,1
769506880,1,0,59.0,0,0,0,50대,12061.0,수지구,죽전동,0,1,1
769510592,1,0,43.0,1,0,0,40대,303395.0,수지구,신봉동,0,28,1
769512448,0,0,49.0,0,0,0,40대,64133.0,수지구,신봉동,0,4,1
769519872,1,0,48.0,0,0,0,40대,8041.0,수지구,신봉동,0,1,1
769521728,1,1,41.0,0,0,0,40대,54561.0,수지구,풍덕천동,0,1,1
769532864,1,0,39.0,0,0,0,30대,185298.0,수지구,동천동,0,11,0
769544000,1,0,49.0,0,0,0,40대,37001.0,수지구,풍덕천동,0,3,1
769577408,1,0,48.0,1,0,0,40대,752460.0,수지구,상현동,0,24,1
769607104,1,0,63.0,0,0,0,60대,22781.0,수지구,신봉동,1,3,1
769638656,1,0,53.0,0,0,0,50대,58162.0,수지구,상현동,0,2,1
769675776,1,0,36.0,0,1,0,30대,47094.0,수지구,동천동,0,2,0
76968320,1,0,49.0,0,0,0,40대,31396.0,분당구,이매동,0,1,1
769712896,1,0,36.0,0,0,0,30대,399923.0,수지구,풍덕천동,0,15,0
769727744,1,0,52.0,0,0,0,50대,141858.0,수지구,죽전동,0,5,1
769729600,1,0,54.0,0,0,0,50대,149899.0,수지구,풍덕천동,0,9,1
769748160,1,0,49.0,0,0,0,40대,11582.0,수지구,상현동,0,3,1
769774144,1,0,37.0,0,0,0,30대,69302.0,분당구,이매동,0,1,0
769781568,1,0,46.0,0,0,0,40대,753743.0,수지구,동천동,0,32,1
769798272,1,1,42.0,0,0,0,40대,57623.0,기타,기타,0,7,1
769833536,1,0,71.0,1,0,0,70대이상,720111.0,수지구,성복동,1,30,0
769848384,1,0,48.0,0,0,0,40대,102997.0,수지구,신봉동,0,5,1
769850240,1,0,51.0,0,0,0,50대,70641.0,처인구,기타,0,3,1
769857664,1,0,50.0,0,0,0,50대,35608.0,수지구,신봉동,0,1,1
769865088,1,0,45.0,0,0,0,40대,200346.0,수지구,풍덕천동,0,28,1
769868800,1,0,59.0,0,0,0,50대,35416.0,수지구,상현동,0,2,1
769918912,1,0,58.0,0,1,0,50대,37331.0,수지구,풍덕천동,0,2,1
769948608,1,0,36.0,0,0,0,30대,1598129.0,분당구,수내동,0,39,0
769978304,1,0,41.0,0,0,0,40대,251076.0,기흥구,상하동,0,15,1
769983872,1,0,49.0,0,0,0,40대,22015.0,수지구,신봉동,0,1,1
770008000,1,0,45.0,0,0,0,40대,54370.0,기타,기타,0,1,1
770019136,1,0,70.0,0,0,0,70대이상,329183.0,수지구,신봉동,1,6,0
770087808,1,0,60.0,0,0,0,60대,283717.0,기흥구,영덕동,1,18,1
770097088,1,0,37.0,0,0,0,30대,82796.0,수지구,동천동,0,6,0
770134208,1,0,39.0,0,0,0,30대,28525.0,분당구,구미동,0,3,0
770262272,1,0,56.0,0,1,0,50대,1394264.0,분당구,구미동,0,66,1
770301248,1,0,44.0,0,0,0,40대,188857.0,수지구,신봉동,0,13,1
770303104,1,0,45.0,0,0,0,40대,35225.0,수지구,상현동,0,2,1
770410752,1,0,46.0,0,0,0,40대,26802.0,분당구,정자동,0,2,1
770427456,1,0,48.0,0,0,0,40대,397048.0,수지구,신봉동,0,26,1
770490560,1,0,61.0,0,0,0,60대,4020.0,기타,기타,1,1,1
770575936,1,0,59.0,0,0,0,50대,174498.0,화성,기타,0,7,1
77062976,1,0,49.0,0,0,0,40대,435972.0,수지구,풍덕천동,0,7,1
770700288,1,0,72.0,0,0,0,70대이상,19335.0,기타,기타,1,2,0
770876608,1,0,69.0,0,0,0,60대,162342.0,기타,기타,1,6,1
771051072,1,0,39.0,0,0,0,30대,42499.0,수지구,신봉동,0,5,0
771093760,1,0,43.0,0,0,0,40대,188380.0,수지구,풍덕천동,0,14,1
771401856,1,0,58.0,0,1,0,50대,23930.0,기타,기타,0,1,1
771448256,1,0,44.0,1,0,0,40대,829607.0,분당구,삼평동,0,27,1
771468672,1,0,42.0,0,0,0,40대,177277.0,수지구,동천동,0,5,1
771477952,1,0,40.0,0,0,0,40대,43265.0,수원 권선구,기타,0,2,1
771539200,1,0,45.0,0,0,0,40대,349669.0,수지구,풍덕천동,0,29,1
771869568,1,1,42.0,0,0,0,40대,969914.0,수지구,풍덕천동,0,38,1
771895552,1,0,43.0,0,0,0,40대,12635.0,수지구,죽전동,0,1,1
772006912,1,1,40.0,0,0,0,40대,20388.0,기타,기타,0,1,1
772307584,1,0,37.0,0,0,0,30대,656719.0,수지구,신봉동,0,42,0
772350272,1,0,44.0,0,0,0,40대,39246.0,수지구,상현동,0,1,1
772359552,1,0,39.0,0,1,0,30대,2189473.0,수지구,신봉동,0,81,0
772383680,1,0,57.0,0,0,0,50대,9764.0,수지구,풍덕천동,0,1,1
772465344,1,0,44.0,0,0,0,40대,239112.0,기흥구,신갈동,0,24,1
772851392,1,0,44.0,0,0,0,40대,113524.0,수지구,상현동,0,11,1
772921920,1,0,81.0,0,0,0,70대이상,382019.0,수지구,풍덕천동,1,12,0
772947904,1,0,43.0,0,0,0,40대,103761.0,기타,기타,0,1,1
773113088,1,0,45.0,0,0,0,40대,159375.0,수지구,풍덕천동,0,19,1
773270848,1,0,34.0,0,0,0,30대,4403.0,화성,기타,0,1,0
773649472,1,0,57.0,0,0,0,50대,274430.0,수지구,성복동,0,13,1
773939008,1,0,49.0,0,0,0,40대,40969.0,수지구,풍덕천동,0,5,1
774054080,1,0,42.0,0,0,0,40대,10051.0,기타,기타,0,1,1
774271232,1,0,59.0,0,0,0,50대,23739.0,수지구,풍덕천동,0,1,1
774326912,1,0,46.0,0,0,0,40대,4595.0,분당구,백현동,0,1,1
774393728,1,0,64.0,0,1,0,60대,177556.0,분당구,삼평동,1,14,1
774510656,1,1,54.0,0,0,0,50대,14550.0,수지구,신봉동,0,1,1
774544064,1,0,43.0,0,0,0,40대,51306.0,기타,기타,0,2,1
774625728,1,0,39.0,0,0,0,30대,41543.0,서울 송파구,기타,0,2,0
774644288,1,0,68.0,0,0,0,60대,345840.0,수지구,성복동,1,18,1
774673984,1,0,43.0,0,0,0,40대,4595.0,수지구,상현동,0,1,1
774699968,1,0,36.0,0,0,0,30대,110652.0,기흥구,구갈동,0,4,0
774789056,1,0,44.0,0,0,0,40대,15699.0,수지구,죽전동,0,2,1
775099008,1,0,37.0,0,0,0,30대,29291.0,하남,기타,0,1,0
775167680,1,0,62.0,0,0,0,60대,84904.0,수지구,신봉동,1,14,1
775227072,0,0,42.0,0,0,0,40대,7658.0,수지구,풍덕천동,0,1,1
775321728,1,0,45.0,0,0,0,40대,443283.0,수지구,풍덕천동,0,32,1
775336576,1,0,72.0,0,0,0,70대이상,44606.0,기흥구,보정동,1,3,0
775524032,1,0,41.0,0,0,0,40대,278546.0,분당구,백현동,0,12,1
775542592,1,0,37.0,0,0,0,30대,85287.0,수지구,동천동,0,4,0
775564864,1,0,55.0,0,0,0,50대,20292.0,수지구,풍덕천동,0,3,1
775581568,1,0,40.0,0,0,0,40대,2872.0,수지구,풍덕천동,0,1,1
775850688,1,0,68.0,0,0,0,60대,7466.0,서울 강남구,기타,1,1,1
775887808,1,0,58.0,0,0,0,50대,2297.0,수지구,풍덕천동,0,1,1
775962048,1,0,52.0,1,0,0,50대,415429.0,수지구,상현동,0,17,1
775978752,1,0,42.0,0,1,0,40대,2011477.0,수지구,동천동,0,76,1
776698880,1,0,49.0,1,0,0,40대,548099.0,수지구,성복동,0,23,1
776737856,1,1,64.0,0,0,0,60대,8615.0,수원 장안구,기타,1,1,1
777012544,1,0,72.0,1,0,0,70대이상,853924.0,수지구,상현동,1,27,0
777045952,1,0,46.0,0,0,0,40대,147985.0,수지구,풍덕천동,0,8,1
777051520,1,0,77.0,0,0,0,70대이상,131712.0,기타,기타,1,4,0
777086784,1,0,63.0,0,0,0,60대,86150.0,수지구,풍덕천동,1,8,1
777120192,1,0,40.0,0,0,0,40대,121968.0,수지구,신봉동,0,10,1
777127616,1,0,40.0,0,0,0,40대,21824.0,서울 강남구,기타,0,1,1
777201856,1,0,45.0,0,1,0,40대,126351.0,기타,기타,0,1,1
777463552,1,0,48.0,0,0,0,40대,284007.0,수지구,풍덕천동,0,17,1
777470976,1,0,45.0,0,0,0,40대,123028.0,분당구,판교동,0,3,1
77760832,1,0,69.0,0,0,0,60대,2040852.0,수지구,풍덕천동,1,56,1
777664000,0,0,43.0,0,1,0,40대,1001194.0,수지구,풍덕천동,0,75,1
777808768,1,0,59.0,0,0,0,50대,310136.0,수지구,기타,0,11,1
777814336,1,0,73.0,0,0,0,70대이상,422989.0,수지구,성복동,1,17,0
778115008,1,0,39.0,0,0,0,30대,193186.0,수지구,풍덕천동,0,8,0
778116864,1,0,40.0,0,0,0,40대,4786.0,수지구,풍덕천동,0,1,1
778517760,1,0,32.0,0,0,0,30대,104144.0,수지구,동천동,0,5,0
778608704,1,0,48.0,0,0,0,40대,85096.0,수지구,상현동,0,8,1
778656960,1,0,43.0,0,0,0,40대,31205.0,수지구,동천동,0,1,1
778790592,1,0,57.0,0,0,0,50대,118884.0,기타,기타,0,3,1
77881472,1,0,52.0,1,0,0,50대,1233018.0,기흥구,보정동,0,36,1
778892672,1,0,47.0,0,0,0,40대,56954.0,수지구,풍덕천동,0,3,1
778907520,1,0,50.0,0,0,0,50대,37906.0,수지구,풍덕천동,0,1,1
778922368,1,0,44.0,0,0,0,40대,14550.0,기타,기타,0,1,1
778965056,1,0,43.0,0,0,0,40대,376425.0,수지구,풍덕천동,0,21,1
779005888,1,0,43.0,0,0,0,40대,33885.0,기타,기타,0,2,1
77901888,1,0,50.0,0,0,0,50대,340330.0,수지구,풍덕천동,0,10,1
779141376,1,0,57.0,0,0,0,50대,131580.0,기흥구,언남동,0,3,1
779312128,1,0,64.0,0,0,0,60대,12444.0,수원 권선구,금곡동,1,1,1
779455040,1,0,36.0,0,0,0,30대,21824.0,수지구,풍덕천동,0,2,0
779505152,1,0,62.0,0,0,0,60대,178998.0,수지구,풍덕천동,1,12,1
779752000,1,0,48.0,0,0,0,40대,65090.0,수지구,풍덕천동,0,6,1
779777984,1,0,48.0,0,0,0,40대,6815.0,수지구,상현동,0,1,1
779985856,1,0,38.0,0,0,0,30대,73993.0,기타,기타,0,5,0
780219712,1,0,54.0,0,1,0,50대,1059238.0,분당구,이매동,0,51,1
780306944,1,1,66.0,1,0,0,60대,317698.0,기타,기타,1,21,1
780381184,1,0,49.0,0,0,0,40대,27376.0,수지구,풍덕천동,0,2,1
780436864,1,0,59.0,0,1,0,50대,279405.0,서울 강남구,기타,0,17,1
780735680,1,0,38.0,0,0,0,30대,17421.0,기타,기타,0,1,0
780793216,1,0,58.0,0,0,0,50대,102898.0,수지구,풍덕천동,0,7,1
780854464,1,0,40.0,0,0,0,40대,107495.0,수지구,풍덕천동,0,2,1
780886016,1,0,52.0,0,0,0,50대,206947.0,수지구,신봉동,0,9,1
780980672,1,0,73.0,0,0,0,70대이상,226859.0,수지구,신봉동,1,10,0
780999232,1,0,53.0,0,0,0,50대,1322610.0,수지구,풍덕천동,0,31,1
781010368,1,0,74.0,0,0,0,70대이상,46329.0,기타,기타,1,1,0
781019648,1,0,67.0,1,0,0,60대,573347.0,수지구,풍덕천동,1,25,1
781066048,1,0,69.0,0,0,0,60대,271847.0,기흥구,보정동,1,11,1
781190400,1,0,40.0,0,0,0,40대,1442898.0,기흥구,보정동,0,43,1
781348160,1,0,52.0,1,0,0,50대,529335.0,수지구,신봉동,0,29,1
781359296,1,0,65.0,1,0,0,60대,1064449.0,수지구,풍덕천동,1,30,1
781710080,1,0,57.0,0,0,0,50대,78682.0,수지구,죽전동,0,1,1
781786176,1,0,47.0,0,0,0,40대,4977.0,기흥구,보정동,0,1,1
781947648,1,0,36.0,1,0,0,30대,471525.0,수지구,풍덕천동,0,19,0
782047872,1,0,37.0,0,1,0,30대,3733.0,기흥구,마북동,0,1,0
782075712,1,1,61.0,1,0,0,60대,866908.0,수지구,풍덕천동,1,25,1
782235328,1,0,47.0,0,0,0,40대,134967.0,수지구,상현동,0,7,1
782634368,1,0,58.0,0,0,0,50대,67830.0,수지구,풍덕천동,0,6,1
783079808,1,0,69.0,1,0,0,60대,531152.0,수지구,죽전동,1,23,1
783089088,1,0,44.0,0,0,0,40대,187324.0,수지구,동천동,0,7,1
78319488,1,0,52.0,0,0,0,50대,3542.0,기타,기타,0,1,1
783380480,1,0,51.0,0,0,0,50대,49583.0,처인구,기타,0,1,1
783480704,1,0,45.0,1,0,0,40대,262562.0,수지구,상현동,0,16,1
783540096,1,0,40.0,0,0,0,40대,45276.0,분당구,수내동,0,1,1
783556800,1,0,46.0,0,0,0,40대,127692.0,수지구,신봉동,0,4,1
783924288,1,0,40.0,0,0,0,40대,48051.0,수지구,신봉동,0,1,1
784015232,1,0,42.0,0,0,0,40대,8136.0,분당구,분당동,0,1,1
784052352,1,0,43.0,0,0,0,40대,115056.0,수지구,풍덕천동,0,8,1
784091328,1,0,40.0,0,0,0,40대,109506.0,수지구,풍덕천동,0,5,1
784104320,1,0,49.0,0,1,0,40대,1266660.0,수지구,상현동,0,51,1
784688960,1,0,36.0,0,0,0,30대,355752.0,수지구,풍덕천동,0,32,0
784722368,1,0,62.0,0,0,0,60대,97061.0,분당구,구미동,1,5,1
784802176,1,0,46.0,0,0,0,40대,3637.0,수지구,상현동,0,1,1
784911680,1,0,40.0,0,0,0,40대,926102.0,수지구,풍덕천동,0,45,1
784924672,1,0,42.0,0,0,0,40대,44989.0,수지구,풍덕천동,0,5,1
785034176,1,0,60.0,0,0,0,60대,28717.0,수지구,신봉동,1,1,1
785043456,1,1,80.0,1,0,0,70대이상,486168.0,수지구,성복동,1,23,0
785117696,1,0,70.0,0,0,0,70대이상,175935.0,수지구,풍덕천동,1,15,0
78516224,1,1,57.0,0,0,0,50대,65856.0,수지구,성복동,0,5,1
785390528,1,0,40.0,0,0,0,40대,3446.0,수지구,동천동,0,1,1
785600256,1,0,41.0,0,0,0,40대,18761.0,수지구,성복동,0,2,1
786036416,1,0,46.0,0,0,0,40대,7274.0,수지구,풍덕천동,0,2,1
786108800,1,0,46.0,1,0,0,40대,699441.0,수지구,성복동,0,22,1
786110656,1,0,40.0,0,0,0,40대,77343.0,수지구,풍덕천동,0,8,1
786357504,1,0,78.0,0,0,0,70대이상,4212.0,수지구,풍덕천동,1,1,0
786392768,1,0,40.0,0,0,0,40대,332151.0,수지구,동천동,0,7,1
786409472,1,0,37.0,0,0,0,30대,83182.0,수지구,풍덕천동,0,7,0
786530112,1,0,48.0,0,0,0,40대,228771.0,수지구,상현동,0,10,1
786634048,0,0,38.0,0,0,0,30대,60304.0,수지구,동천동,0,4,0
786656320,1,0,51.0,0,0,0,50대,39437.0,수지구,성복동,0,2,1
786990400,1,0,44.0,0,0,0,40대,75427.0,수지구,풍덕천동,0,5,1
787320768,1,0,52.0,0,1,0,50대,1235268.0,수지구,신봉동,0,55,1
787742080,1,0,49.0,1,0,0,40대,298458.0,수지구,죽전동,0,26,1
787743936,1,1,72.0,0,0,0,70대이상,137743.0,수지구,성복동,1,7,0
787823744,1,1,42.0,0,0,0,40대,10338.0,기타,기타,0,1,1
78785344,1,0,66.0,0,0,0,60대,10912.0,수정구,위례(창곡)동,1,1,1
787901696,1,0,61.0,0,1,0,60대,8041.0,수지구,신봉동,1,1,1
787903552,1,1,35.0,0,0,0,30대,38671.0,수지구,신봉동,0,2,0
787949952,1,1,40.0,0,0,0,40대,189335.0,수지구,상현동,0,12,1
788155968,1,0,54.0,0,0,0,50대,381828.0,수지구,신봉동,0,22,1
788339712,1,0,71.0,0,0,0,70대이상,221978.0,수지구,상현동,1,9,0
788345280,1,0,52.0,0,1,0,50대,49391.0,수지구,신봉동,0,6,1
788519744,1,0,38.0,0,0,0,30대,363764.0,수지구,풍덕천동,0,28,0
78872576,1,0,76.0,0,0,0,70대이상,391405.0,수지구,풍덕천동,1,34,0
788757312,1,0,42.0,0,0,0,40대,273953.0,수지구,동천동,0,27,1
788779584,1,1,62.0,0,0,1,60대,1355559.0,수지구,풍덕천동,1,85,1
788809280,1,0,63.0,0,0,0,60대,89020.0,수지구,동천동,1,2,1
789108096,1,0,44.0,0,0,0,40대,84808.0,수지구,상현동,0,6,1
789145216,1,0,41.0,0,0,0,40대,43648.0,수지구,풍덕천동,0,2,1
789271424,1,0,39.0,0,0,0,30대,20293.0,수지구,성복동,0,1,0
78956096,1,0,42.0,0,0,0,40대,117450.0,수지구,상현동,0,12,1
789817088,1,0,47.0,0,0,0,40대,8041.0,수지구,풍덕천동,0,1,1
789843072,1,0,43.0,0,0,0,40대,7658.0,기타,기타,0,1,1
790145600,1,0,55.0,1,0,0,50대,689849.0,수지구,풍덕천동,0,37,1
790182720,1,0,45.0,0,0,0,40대,427680.0,수지구,풍덕천동,0,32,1
790255104,1,0,38.0,0,0,0,30대,41926.0,분당구,정자동,0,2,0
790351616,1,0,75.0,0,0,0,70대이상,62984.0,수지구,신봉동,1,4,0
790670848,1,0,46.0,0,0,0,40대,4499.0,기타,기타,0,1,1
790704256,1,0,43.0,1,0,0,40대,978858.0,수지구,풍덕천동,0,41,1
790728384,1,0,56.0,0,0,0,50대,18187.0,수지구,풍덕천동,0,1,1
791506048,1,0,40.0,0,0,0,40대,9763.0,기타,기타,0,2,1
791550592,1,0,48.0,0,0,0,40대,53987.0,수지구,상현동,0,4,1
791693504,1,0,40.0,0,1,0,40대,111993.0,광주,기타,0,7,1
791756608,1,1,70.0,0,0,0,70대이상,829000.0,수지구,풍덕천동,1,40,0
791949632,1,0,83.0,0,0,0,70대이상,97825.0,수지구,풍덕천동,1,8,0
